,TxHash,BlockHeight,TimeStamp,From,To,Value,ContractAddress,Input,isError
0,0x0b4915bf08ebd7d01afaa128210edfc9baddbec0cfce9b7e0d99ae5942f00335,5010446,1517472558,0x7e443c4d422a411345d2816ce85c964e754f480f,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.2,NULL,0x,0
1,0x1719af752b2c2ae46272767541256c6d07106d25bd3a3b445eb35d2b61002bed,5010463,1517472854,0x789cc5eb53dba6265107d2e6900321405e6a6f42,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.36248706,NULL,0x,0
2,0xdfc29cc6d31494dfcf35efc9e1189b5bcb1dace9e6dea73fe03a1c2589ec673d,5010472,1517473034,0xf59a8cc39196d0205612a71a2a30d26f5b47ad69,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,1.002245,NULL,0x,0
3,0xd354d9d49b616fb337eb6b91c5086c0945211e683f4ec2c49e02108bb5fa7543,5010472,1517473034,0x789cc5eb53dba6265107d2e6900321405e6a6f42,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.92511306,NULL,0x,0
4,0xb61c53cb9d5f7bc6353a88a2894bd98731d8c4fd0c94ece1853139510f57cd70,5010936,1517479726,0x212a5258053007cc63da83c50539d05ff83248ae,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,4.66,NULL,0x,0
5,0xee850e9f02bba6cd32f06078705849db51cd5e982499855693e594b09bfee6f4,5011015,1517480820,0x19a111640764dc5b323e2463d29dc715ba669278,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,1.0,NULL,0x,0
6,0xa188765794349b1a01031fb3a3605c440fa8c8b02c4b5e483a8156c80172f083,5011091,1517481909,0x7ed1e469fcb3ee19c0366d829e291451be638e59,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.5,NULL,0x,0
7,0x91fc17a6858f17f1dc325bf84f07ae75dc957a370627f4413f96efd46a70bcbc,5011153,1517482791,0x012379f4bfa862050a20118d3c338fc139bca055,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,2.45,NULL,0x,0
8,0x39ab06640a6fa38ccb3a94e94b38254d5f4a16bce2ee98eb3d692d893a3721d6,5011436,1517487057,0x948d2de4d0554ad40aaf7b4150894213f6845335,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,10.5,NULL,0x,0
9,0x6bbe044df965f7635c4c3ec8a3cf345aefde6a96d88b2be262bfcae548ceb7d4,5011636,1517490206,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0x59027d7292ae7f48fb80f562a946d8115f98608e,20.0,NULL,0x,0
10,0xf03bca81cabcac6e1be6ae4eac1e00a03ddee868ced2711a3845cbc1076394b5,5011889,1517494012,0x640fb46898a3ac137f7a49a89be14f60359b5f40,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.2,NULL,0x,0
11,0x0927ccde549ca23ab1b9fe16591719f536532cf66ffb0799abe9cdfb02c812d9,5016520,1517564088,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0x4f1d518e376a871336d2d6c189fdb3c7685e6e5c,1.7985,NULL,0x,0
12,0x80b5861c2adf1ad6bd3e7abf4120a56431ed0e44c03fd6fa791d5ad517f19eb2,5026350,1517707334,0x5ef68220981bd5471948bdb07daa64983d61deaf,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,3.0,NULL,0x,0
14,0xcdfd0f0854811d48de426359609ff0cf03a658b8a860a604d6b980619a395c85,5035321,1517835961,0x52cbc740f1bcd1246504f5ab8d2ba66f2ff607b9,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,9.0,NULL,0x,0
15,0x6b2868efcadbeca9d7b1ebd41080e706363773a85d51b83e844b9ca7caa9c008,5035331,1517836138,0x3b1e749da4071f5df165cdb1e549566247dd0b07,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,10.0,NULL,0x,0
16,0xb117caccc5e7c5346c3e28b89ff2dafcca6157d12cc54403928452e86f0e78b1,5035345,1517836352,0x248fcb0aca08d44dfcb2056ed97344a7d7329e38,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,1.0,NULL,0x,0
17,0x5f9aafe81404eb921fad4d59c2f1002005f2d6cbb7ce2df31a11ccc084db8210,5035362,1517836568,0x75f3d26925297e3158ad217f981716e5331d1f70,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.8252,NULL,0x,0
18,0x5591f1c82b374efbdb6034114358a9c5a4927bd6045a87e270deb4063981a2ca,5040970,1517918495,0xc4b9e1c4bc6016a0e3b10d637b8a5c9714520faf,0x43cf35aca5ac49ba8462fa02de96e9d469e9188c,0.2,NULL,0x,0
